ClinicID,ClinicName,AppointmentDate,DayOfWeek,HolidayName,IsHoliday,TotalScheduled
2,Nexora Care - Lakeside,2025-06-20,Friday,Non-Holiday,False,112
2,Nexora Care - Lakeside,2025-06-21,Saturday,Non-Holiday,False,44
2,Nexora Care - Lakeside,2025-06-23,Monday,Non-Holiday,False,97
2,Nexora Care - Lakeside,2025-06-24,Tuesday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-06-25,Wednesday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2025-06-26,Thursday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2025-06-27,Friday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2025-06-28,Saturday,Non-Holiday,False,39
2,Nexora Care - Lakeside,2025-06-30,Monday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-07-01,Tuesday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2025-07-02,Wednesday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-07-03,Thursday,Non-Holiday,False,112
2,Nexora Care - Lakeside,2025-07-04,Friday,Independence Day,True,14
2,Nexora Care - Lakeside,2025-07-05,Saturday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2025-07-07,Monday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-07-08,Tuesday,Non-Holiday,False,88
2,Nexora Care - Lakeside,2025-07-09,Wednesday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2025-07-10,Thursday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-07-11,Friday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2025-07-12,Saturday,Non-Holiday,False,23
2,Nexora Care - Lakeside,2025-07-14,Monday,Non-Holiday,False,65
2,Nexora Care - Lakeside,2025-07-15,Tuesday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2025-07-16,Wednesday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2025-07-17,Thursday,Non-Holiday,False,65
2,Nexora Care - Lakeside,2025-07-18,Friday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2025-07-19,Saturday,Non-Holiday,False,41
2,Nexora Care - Lakeside,2025-07-21,Monday,Non-Holiday,False,61
2,Nexora Care - Lakeside,2025-07-22,Tuesday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2025-07-23,Wednesday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2025-07-24,Thursday,Non-Holiday,False,62
2,Nexora Care - Lakeside,2025-07-25,Friday,Non-Holiday,False,56
2,Nexora Care - Lakeside,2025-07-26,Saturday,Non-Holiday,False,30
2,Nexora Care - Lakeside,2025-07-28,Monday,Non-Holiday,False,61
2,Nexora Care - Lakeside,2025-07-29,Tuesday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2025-07-30,Wednesday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-07-31,Thursday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2025-08-01,Friday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2025-08-02,Saturday,Non-Holiday,False,38
2,Nexora Care - Lakeside,2025-08-04,Monday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-08-05,Tuesday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2025-08-06,Wednesday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2025-08-07,Thursday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-08-08,Friday,Non-Holiday,False,57
2,Nexora Care - Lakeside,2025-08-09,Saturday,Non-Holiday,False,45
2,Nexora Care - Lakeside,2025-08-11,Monday,Non-Holiday,False,105
2,Nexora Care - Lakeside,2025-08-12,Tuesday,Non-Holiday,False,106
2,Nexora Care - Lakeside,2025-08-13,Wednesday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2025-08-14,Thursday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-08-15,Friday,Non-Holiday,False,63
2,Nexora Care - Lakeside,2025-08-16,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2025-08-18,Monday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-08-19,Tuesday,Non-Holiday,False,94
2,Nexora Care - Lakeside,2025-08-20,Wednesday,Non-Holiday,False,111
2,Nexora Care - Lakeside,2025-08-21,Thursday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2025-08-22,Friday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-08-23,Saturday,Non-Holiday,False,56
2,Nexora Care - Lakeside,2025-08-25,Monday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-08-26,Tuesday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2025-08-27,Wednesday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2025-08-28,Thursday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-08-29,Friday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-08-30,Saturday,Non-Holiday,False,29
2,Nexora Care - Lakeside,2025-09-01,Monday,Labor Day,True,9
2,Nexora Care - Lakeside,2025-09-02,Tuesday,Non-Holiday,False,127
2,Nexora Care - Lakeside,2025-09-03,Wednesday,Non-Holiday,False,118
2,Nexora Care - Lakeside,2025-09-04,Thursday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-09-05,Friday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-09-06,Saturday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2025-09-08,Monday,Non-Holiday,False,114
2,Nexora Care - Lakeside,2025-09-09,Tuesday,Non-Holiday,False,106
2,Nexora Care - Lakeside,2025-09-10,Wednesday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2025-09-11,Thursday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2025-09-12,Friday,Non-Holiday,False,52
2,Nexora Care - Lakeside,2025-09-13,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2025-09-15,Monday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-09-16,Tuesday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2025-09-17,Wednesday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2025-09-18,Thursday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2025-09-19,Friday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2025-09-20,Saturday,Non-Holiday,False,39
2,Nexora Care - Lakeside,2025-09-22,Monday,Non-Holiday,False,89
2,Nexora Care - Lakeside,2025-09-23,Tuesday,Non-Holiday,False,104
2,Nexora Care - Lakeside,2025-09-24,Wednesday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-09-25,Thursday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-09-26,Friday,Non-Holiday,False,68
2,Nexora Care - Lakeside,2025-09-27,Saturday,Non-Holiday,False,43
2,Nexora Care - Lakeside,2025-09-29,Monday,Non-Holiday,False,67
2,Nexora Care - Lakeside,2025-09-30,Tuesday,Non-Holiday,False,81
2,Nexora Care - Lakeside,2025-10-01,Wednesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-10-02,Thursday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2025-10-03,Friday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2025-10-04,Saturday,Non-Holiday,False,31
2,Nexora Care - Lakeside,2025-10-06,Monday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-10-07,Tuesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-10-08,Wednesday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2025-10-09,Thursday,Non-Holiday,False,98
2,Nexora Care - Lakeside,2025-10-10,Friday,Non-Holiday,False,64
2,Nexora Care - Lakeside,2025-10-11,Saturday,Non-Holiday,False,52
2,Nexora Care - Lakeside,2025-10-13,Monday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2025-10-14,Tuesday,Non-Holiday,False,94
2,Nexora Care - Lakeside,2025-10-15,Wednesday,Non-Holiday,False,85
2,Nexora Care - Lakeside,2025-10-16,Thursday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-10-17,Friday,Non-Holiday,False,82
2,Nexora Care - Lakeside,2025-10-18,Saturday,Non-Holiday,False,40
2,Nexora Care - Lakeside,2025-10-20,Monday,Non-Holiday,False,78
2,Nexora Care - Lakeside,2025-10-21,Tuesday,Non-Holiday,False,79
2,Nexora Care - Lakeside,2025-10-22,Wednesday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2025-10-23,Thursday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-10-24,Friday,Non-Holiday,False,86
2,Nexora Care - Lakeside,2025-10-25,Saturday,Non-Holiday,False,41
2,Nexora Care - Lakeside,2025-10-27,Monday,Non-Holiday,False,70
2,Nexora Care - Lakeside,2025-10-28,Tuesday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2025-10-29,Wednesday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-10-30,Thursday,Non-Holiday,False,83
2,Nexora Care - Lakeside,2025-10-31,Friday,Non-Holiday,False,72
2,Nexora Care - Lakeside,2025-11-01,Saturday,Non-Holiday,False,53
2,Nexora Care - Lakeside,2025-11-03,Monday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-11-04,Tuesday,Non-Holiday,False,86
2,Nexora Care - Lakeside,2025-11-05,Wednesday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2025-11-06,Thursday,Non-Holiday,False,73
2,Nexora Care - Lakeside,2025-11-07,Friday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-11-08,Saturday,Non-Holiday,False,33
2,Nexora Care - Lakeside,2025-11-10,Monday,Non-Holiday,False,75
2,Nexora Care - Lakeside,2025-11-11,Tuesday,Veterans Day,True,10
2,Nexora Care - Lakeside,2025-11-12,Wednesday,Non-Holiday,False,76
2,Nexora Care - Lakeside,2025-11-13,Thursday,Non-Holiday,False,71
2,Nexora Care - Lakeside,2025-11-14,Friday,Non-Holiday,False,69
2,Nexora Care - Lakeside,2025-11-15,Saturday,Non-Holiday,False,38
2,Nexora Care - Lakeside,2025-11-17,Monday,Non-Holiday,False,86
2,Nexora Care - Lakeside,2025-11-18,Tuesday,Non-Holiday,False,103
2,Nexora Care - Lakeside,2025-11-19,Wednesday,Non-Holiday,False,104
2,Nexora Care - Lakeside,2025-11-20,Thursday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-11-21,Friday,Non-Holiday,False,84
2,Nexora Care - Lakeside,2025-11-22,Saturday,Non-Holiday,False,38
2,Nexora Care - Lakeside,2025-11-24,Monday,Non-Holiday,False,80
2,Nexora Care - Lakeside,2025-11-25,Tuesday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-11-26,Wednesday,Non-Holiday,False,77
2,Nexora Care - Lakeside,2025-11-27,Thursday,Thanksgiving,True,12
2,Nexora Care - Lakeside,2025-11-28,Friday,Day After Thanksgiving,True,8
2,Nexora Care - Lakeside,2025-11-29,Saturday,Non-Holiday,False,54
2,Nexora Care - Lakeside,2025-12-01,Monday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-12-02,Tuesday,Non-Holiday,False,94
2,Nexora Care - Lakeside,2025-12-03,Wednesday,Non-Holiday,False,97
2,Nexora Care - Lakeside,2025-12-04,Thursday,Non-Holiday,False,96
2,Nexora Care - Lakeside,2025-12-05,Friday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2025-12-06,Saturday,Non-Holiday,False,60
2,Nexora Care - Lakeside,2025-12-08,Monday,Non-Holiday,False,135
2,Nexora Care - Lakeside,2025-12-09,Tuesday,Non-Holiday,False,125
2,Nexora Care - Lakeside,2025-12-10,Wednesday,Non-Holiday,False,100
2,Nexora Care - Lakeside,2025-12-11,Thursday,Non-Holiday,False,90
2,Nexora Care - Lakeside,2025-12-12,Friday,Non-Holiday,False,95
2,Nexora Care - Lakeside,2025-12-13,Saturday,Non-Holiday,False,50
2,Nexora Care - Lakeside,2025-12-15,Monday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-12-16,Tuesday,Non-Holiday,False,103
2,Nexora Care - Lakeside,2025-12-17,Wednesday,Non-Holiday,False,74
2,Nexora Care - Lakeside,2025-12-18,Thursday,Non-Holiday,False,93
2,Nexora Care - Lakeside,2025-12-19,Friday,Non-Holiday,False,87
2,Nexora Care - Lakeside,2025-12-20,Saturday,Non-Holiday,False,46
2,Nexora Care - Lakeside,2025-12-22,Monday,Non-Holiday,False,91
2,Nexora Care - Lakeside,2025-12-23,Tuesday,Non-Holiday,False,134
2,Nexora Care - Lakeside,2025-12-24,Wednesday,Christmas Eve,True,15
2,Nexora Care - Lakeside,2025-12-25,Thursday,Christmas Day,True,13
2,Nexora Care - Lakeside,2025-12-26,Friday,Non-Holiday,False,92
2,Nexora Care - Lakeside,2025-12-27,Saturday,Non-Holiday,False,66
2,Nexora Care - Lakeside,2025-12-29,Monday,Non-Holiday,False,112
2,Nexora Care - Lakeside,2025-12-30,Tuesday,Non-Holiday,False,116
2,Nexora Care - Lakeside,2025-12-31,Wednesday,New Year's Eve,True,10
3,Nexora Care - Downtown Express,2024-01-01,Monday,New Year's Day,True,5
3,Nexora Care - Downtown Express,2024-01-02,Tuesday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-01-03,Wednesday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-01-04,Thursday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-01-05,Friday,Non-Holiday,False,23
3,Nexora Care - Downtown Express,2024-01-06,Saturday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-01-07,Sunday,Non-Holiday,False,12
3,Nexora Care - Downtown Express,2024-01-08,Monday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-01-09,Tuesday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-01-10,Wednesday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-01-11,Thursday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-01-12,Friday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-01-13,Saturday,Non-Holiday,False,23
3,Nexora Care - Downtown Express,2024-01-14,Sunday,Non-Holiday,False,25
3,Nexora Care - Downtown Express,2024-01-15,Monday,MLK Day,True,4
3,Nexora Care - Downtown Express,2024-01-16,Tuesday,Non-Holiday,False,45
3,Nexora Care - Downtown Express,2024-01-17,Wednesday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-01-18,Thursday,Non-Holiday,False,41
3,Nexora Care - Downtown Express,2024-01-19,Friday,Non-Holiday,False,39
3,Nexora Care - Downtown Express,2024-01-20,Saturday,Non-Holiday,False,25
3,Nexora Care - Downtown Express,2024-01-21,Sunday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-01-22,Monday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-01-23,Tuesday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-01-24,Wednesday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-01-25,Thursday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-01-26,Friday,Non-Holiday,False,19
3,Nexora Care - Downtown Express,2024-01-27,Saturday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-01-28,Sunday,Non-Holiday,False,20
3,Nexora Care - Downtown Express,2024-01-29,Monday,Non-Holiday,False,29
3,Nexora Care - Downtown Express,2024-01-30,Tuesday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-01-31,Wednesday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-02-01,Thursday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-02-02,Friday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-02-03,Saturday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-02-04,Sunday,Non-Holiday,False,25
3,Nexora Care - Downtown Express,2024-02-05,Monday,Non-Holiday,False,40
3,Nexora Care - Downtown Express,2024-02-06,Tuesday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-02-07,Wednesday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-02-08,Thursday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-02-09,Friday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-02-10,Saturday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-02-11,Sunday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-02-12,Monday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-02-13,Tuesday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-02-14,Wednesday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-02-15,Thursday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-02-16,Friday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-02-17,Saturday,Non-Holiday,False,17
3,Nexora Care - Downtown Express,2024-02-18,Sunday,Non-Holiday,False,17
3,Nexora Care - Downtown Express,2024-02-19,Monday,Presidents' Day,True,4
3,Nexora Care - Downtown Express,2024-02-20,Tuesday,Non-Holiday,False,46
3,Nexora Care - Downtown Express,2024-02-21,Wednesday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-02-22,Thursday,Non-Holiday,False,43
3,Nexora Care - Downtown Express,2024-02-23,Friday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-02-24,Saturday,Non-Holiday,False,20
3,Nexora Care - Downtown Express,2024-02-25,Sunday,Non-Holiday,False,13
3,Nexora Care - Downtown Express,2024-02-26,Monday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-02-27,Tuesday,Non-Holiday,False,35
3,Nexora Care - Downtown Express,2024-02-28,Wednesday,Non-Holiday,False,40
3,Nexora Care - Downtown Express,2024-02-29,Thursday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-03-01,Friday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-03-02,Saturday,Non-Holiday,False,12
3,Nexora Care - Downtown Express,2024-03-03,Sunday,Non-Holiday,False,19
3,Nexora Care - Downtown Express,2024-03-04,Monday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-03-05,Tuesday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-03-06,Wednesday,Non-Holiday,False,40
3,Nexora Care - Downtown Express,2024-03-07,Thursday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-03-08,Friday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-03-09,Saturday,Non-Holiday,False,20
3,Nexora Care - Downtown Express,2024-03-10,Sunday,Non-Holiday,False,13
3,Nexora Care - Downtown Express,2024-03-11,Monday,Non-Holiday,False,29
3,Nexora Care - Downtown Express,2024-03-12,Tuesday,Non-Holiday,False,35
3,Nexora Care - Downtown Express,2024-03-13,Wednesday,Non-Holiday,False,41
3,Nexora Care - Downtown Express,2024-03-14,Thursday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-03-15,Friday,Non-Holiday,False,35
3,Nexora Care - Downtown Express,2024-03-16,Saturday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-03-17,Sunday,Non-Holiday,False,19
3,Nexora Care - Downtown Express,2024-03-18,Monday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-03-19,Tuesday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-03-20,Wednesday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-03-21,Thursday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-03-22,Friday,Non-Holiday,False,19
3,Nexora Care - Downtown Express,2024-03-23,Saturday,Non-Holiday,False,23
3,Nexora Care - Downtown Express,2024-03-24,Sunday,Non-Holiday,False,11
3,Nexora Care - Downtown Express,2024-03-25,Monday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-03-26,Tuesday,Non-Holiday,False,29
3,Nexora Care - Downtown Express,2024-03-27,Wednesday,Non-Holiday,False,29
3,Nexora Care - Downtown Express,2024-03-28,Thursday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-03-29,Friday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-03-30,Saturday,Non-Holiday,False,25
3,Nexora Care - Downtown Express,2024-03-31,Sunday,Non-Holiday,False,20
3,Nexora Care - Downtown Express,2024-04-01,Monday,Non-Holiday,False,51
3,Nexora Care - Downtown Express,2024-04-02,Tuesday,Non-Holiday,False,50
3,Nexora Care - Downtown Express,2024-04-03,Wednesday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-04-04,Thursday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-04-05,Friday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-04-06,Saturday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-04-07,Sunday,Non-Holiday,False,16
3,Nexora Care - Downtown Express,2024-04-08,Monday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-04-09,Tuesday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-04-10,Wednesday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-04-11,Thursday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-04-12,Friday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-04-13,Saturday,Non-Holiday,False,29
3,Nexora Care - Downtown Express,2024-04-14,Sunday,Non-Holiday,False,14
3,Nexora Care - Downtown Express,2024-04-15,Monday,Non-Holiday,False,44
3,Nexora Care - Downtown Express,2024-04-16,Tuesday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-04-17,Wednesday,Non-Holiday,False,43
3,Nexora Care - Downtown Express,2024-04-18,Thursday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-04-19,Friday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-04-20,Saturday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-04-21,Sunday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-04-22,Monday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-04-23,Tuesday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-04-24,Wednesday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-04-25,Thursday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-04-26,Friday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-04-27,Saturday,Non-Holiday,False,19
3,Nexora Care - Downtown Express,2024-04-28,Sunday,Non-Holiday,False,15
3,Nexora Care - Downtown Express,2024-04-29,Monday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-04-30,Tuesday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-05-01,Wednesday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-05-02,Thursday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-05-03,Friday,Non-Holiday,False,36
3,Nexora Care - Downtown Express,2024-05-04,Saturday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-05-05,Sunday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-05-06,Monday,Non-Holiday,False,39
3,Nexora Care - Downtown Express,2024-05-07,Tuesday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-05-08,Wednesday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-05-09,Thursday,Non-Holiday,False,41
3,Nexora Care - Downtown Express,2024-05-10,Friday,Non-Holiday,False,35
3,Nexora Care - Downtown Express,2024-05-11,Saturday,Non-Holiday,False,20
3,Nexora Care - Downtown Express,2024-05-12,Sunday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-05-13,Monday,Non-Holiday,False,38
3,Nexora Care - Downtown Express,2024-05-14,Tuesday,Non-Holiday,False,46
3,Nexora Care - Downtown Express,2024-05-15,Wednesday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-05-16,Thursday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-05-17,Friday,Non-Holiday,False,44
3,Nexora Care - Downtown Express,2024-05-18,Saturday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-05-19,Sunday,Non-Holiday,False,22
3,Nexora Care - Downtown Express,2024-05-20,Monday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-05-21,Tuesday,Non-Holiday,False,41
3,Nexora Care - Downtown Express,2024-05-22,Wednesday,Non-Holiday,False,38
3,Nexora Care - Downtown Express,2024-05-23,Thursday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-05-24,Friday,Non-Holiday,False,29
3,Nexora Care - Downtown Express,2024-05-25,Saturday,Non-Holiday,False,16
3,Nexora Care - Downtown Express,2024-05-26,Sunday,Non-Holiday,False,12
3,Nexora Care - Downtown Express,2024-05-27,Monday,Memorial Day,True,3
3,Nexora Care - Downtown Express,2024-05-28,Tuesday,Non-Holiday,False,38
3,Nexora Care - Downtown Express,2024-05-29,Wednesday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-05-30,Thursday,Non-Holiday,False,39
3,Nexora Care - Downtown Express,2024-05-31,Friday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-06-01,Saturday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-06-02,Sunday,Non-Holiday,False,15
3,Nexora Care - Downtown Express,2024-06-03,Monday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-06-04,Tuesday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-06-05,Wednesday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-06-06,Thursday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-06-07,Friday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-06-08,Saturday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-06-09,Sunday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-06-10,Monday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-06-11,Tuesday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-06-12,Wednesday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-06-13,Thursday,Non-Holiday,False,34
3,Nexora Care - Downtown Express,2024-06-14,Friday,Non-Holiday,False,35
3,Nexora Care - Downtown Express,2024-06-15,Saturday,Non-Holiday,False,8
3,Nexora Care - Downtown Express,2024-06-16,Sunday,Non-Holiday,False,18
3,Nexora Care - Downtown Express,2024-06-17,Monday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-06-18,Tuesday,Non-Holiday,False,30
3,Nexora Care - Downtown Express,2024-06-19,Wednesday,Juneteenth,True,5
3,Nexora Care - Downtown Express,2024-06-20,Thursday,Non-Holiday,False,43
3,Nexora Care - Downtown Express,2024-06-21,Friday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-06-22,Saturday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-06-23,Sunday,Non-Holiday,False,12
3,Nexora Care - Downtown Express,2024-06-24,Monday,Non-Holiday,False,41
3,Nexora Care - Downtown Express,2024-06-25,Tuesday,Non-Holiday,False,37
3,Nexora Care - Downtown Express,2024-06-26,Wednesday,Non-Holiday,False,33
3,Nexora Care - Downtown Express,2024-06-27,Thursday,Non-Holiday,False,27
3,Nexora Care - Downtown Express,2024-06-28,Friday,Non-Holiday,False,28
3,Nexora Care - Downtown Express,2024-06-29,Saturday,Non-Holiday,False,24
3,Nexora Care - Downtown Express,2024-06-30,Sunday,Non-Holiday,False,26
3,Nexora Care - Downtown Express,2024-07-01,Monday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-07-02,Tuesday,Non-Holiday,False,32
3,Nexora Care - Downtown Express,2024-07-03,Wednesday,Non-Holiday,False,31
3,Nexora Care - Downtown Express,2024-07-04,Thursday,Independence Day,True,4
